Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap,Cut size,Cluster 1 size,Cluster 2 size
45,1434,1346,0.938633,0.440516,1.87727,44,0.309732,0.329982,1,1,1
63,1462,1278,0.874145,0.382065,1.74829,92,0.46136,0.527784,1,44,16
46,937,801,0.854856,0.365389,1.70971,68,0.497362,0.581808,1,47,18
3,46,42,0.913043,0.416824,1.82609,2,0.398701,0.436672,1,1,1
52,787,673,0.855146,0.365637,1.71029,57,0.378437,0.442541,1,1,1
164,4642,3162,0.681172,0.231998,1.36234,740,1.23055,1.80653,1,1,1
36,605,497,0.821488,0.337421,1.64298,54,0.539089,0.656235,1,1,1
55,1840,1716,0.932609,0.434879,1.86522,62,0.345254,0.370202,1,1,1
161,3795,2881,0.759157,0.28816,1.51831,457,0.793029,1.04462,1,109,9
42,1100,1014,0.921818,0.424874,1.84364,43,0.336582,0.365128,1,420,2
649,33984,17312,0.509416,0.129752,1.01883,8336,2.8346,5.5644,1,1,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,1,1
413,14961,9387,0.627431,0.196835,1.25486,2787,1.61634,2.57612,1,1,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,845,1
43,1592,1506,0.94598,0.447439,1.89196,43,0.312284,0.330117,1,2,1
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,1,1
87,2304,1900,0.824653,0.340026,1.64931,202,0.690475,0.837291,1,18,17
355,8204,5302,0.64627,0.208833,1.29254,1451,1.04426,1.61583,1,223,2
51,910,804,0.883516,0.390301,1.76703,53,0.351144,0.397439,1,334,3
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,1,1
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,565,1
512,18580,8508,0.457912,0.104842,0.915823,5036,2.304,5.03154,1,217,3
56,1695,1563,0.922124,0.425156,1.84425,66,0.364948,0.395769,1,121,4
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,2,1
34,502,414,0.824701,0.340066,1.6494,44,0.479025,0.580846,1,4,40
504,24647,11153,0.452509,0.102382,0.905019,6747,3.04817,6.73615,1,637,2
49,1261,1141,0.904837,0.409365,1.80967,60,0.394862,0.43639,1,1,1
1557,146322,58238,0.398013,0.079207,0.796025,44042,5.47623,13.7589,2,1,1
629,50570,23982,0.474234,0.112449,0.948467,13294,4.49311,9.47446,1,261,2
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429,1,18,18
182,4476,3338,0.745755,0.278075,1.49151,569,0.856309,1.14824,1,1099,1
565,21954,15620,0.711488,0.253107,1.42298,3167,1.29109,1.81463,1,1,1
2,30,28,0.933333,0.435556,1.86667,1,0.335264,0.359212,1,442,2
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407,1,33,21
842,42700,24556,0.575082,0.16536,1.15016,9072,2.32685,4.04612,1,27,16
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,348,2
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429,1,15,13
172,4074,2924,0.717722,0.257563,1.43544,575,0.926012,1.29021,1,1,3616
2,16,14,0.875,0.382812,1.75,1,0.406356,0.464407,1,30,8
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,510,1
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,1,1
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667,1,320,3
1226,94677,38319,0.404734,0.0819048,0.809468,28179,4.61884,11.412,1,22,30
61,1020,856,0.839216,0.352141,1.67843,82,0.446743,0.532334,1,316,2
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,1181,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,142,7
10,53,25,0.471698,0.11125,0.943396,14,0.80813,1.71324,1,1,1
2,42,40,0.952381,0.453515,1.90476,1,0.306097,0.321402,1,4609,1
4,112,106,0.946429,0.447864,1.89286,3,0.365305,0.385983,1,17,5
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,2048,1
3,35,29,0.828571,0.343265,1.65714,3,0.642549,0.77549,2,53,5
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,1,1
396,13222,7256,0.548782,0.150581,1.09756,2983,1.82777,3.33059,1,1,1
69,1318,1172,0.889226,0.395362,1.77845,73,0.339067,0.381305,1,2,1
40,1220,1140,0.934426,0.436576,1.86885,40,0.323969,0.346704,1,71,9
199,9389,7689,0.818937,0.335329,1.63787,850,1.07519,1.31291,1,1,1
49,1382,1264,0.914616,0.418262,1.82923,59,0.383365,0.419154,1,411,2
152,3076,2402,0.780884,0.30489,1.56177,337,0.635615,0.813968,1,1396,1
3,29,25,0.862069,0.371581,1.72414,2,0.451328,0.523541,1,105,3
710,61245,22293,0.363997,0.0662469,0.727994,19476,5.73022,15.7425,1,145,3
3,27,23,0.851852,0.362826,1.7037,2,0.460673,0.54079,1,146,5
228,5918,4496,0.759716,0.288584,1.51943,711,0.826674,1.08814,1,1,1
606,20837,13867,0.665499,0.221444,1.331,3485,1.33156,2.00085,1,3,2
284,9796,7172,0.732136,0.268011,1.46427,1312,1.15751,1.581,1,1,1
104,3063,2451,0.800196,0.320157,1.60039,306,0.843966,1.0547,1,1,1
53,998,868,0.869739,0.378223,1.73948,65,0.408864,0.4701,1,1,1
300,10954,7816,0.713529,0.254562,1.42706,1569,1.29468,1.81447,1,1,1
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,3,2
2,42,40,0.952381,0.453515,1.90476,1,0.306097,0.321402,1,24,27
139,2977,2333,0.783675,0.307073,1.56735,322,0.666839,0.850912,1,21,20
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091,1,2,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,141,3
54,1049,883,0.841754,0.354275,1.68351,83,0.508752,0.604395,1,2,2
2,29,27,0.931034,0.433413,1.86207,1,0.338496,0.36357,1,78,4
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,2,1
122,2745,1797,0.654645,0.21428,1.30929,474,1.12986,1.72591,1,1,1
231,7415,5183,0.698989,0.244292,1.39798,1116,1.24831,1.78588,1,137,5
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,39,11
2,47,45,0.957447,0.458352,1.91489,1,0.297399,0.310617,1,24,21
49,1552,1450,0.934278,0.436438,1.86856,51,0.326155,0.349098,1,62,5
59,780,480,0.615385,0.189349,1.23077,150,0.878908,1.42822,1,270,2
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,25,25
1119,80916,29194,0.360794,0.0650861,0.721588,25861,4.70877,13.0511,2,1,1
3,67,63,0.940299,0.442081,1.8806,2,0.3638,0.386898,1,167,2
1654,76534,44652,0.583427,0.170194,1.16685,15941,1.97341,3.38244,1,1,1
3,14,8,0.571429,0.163265,1.14286,3,0.850274,1.48798,2,1,1
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667,1,2,1
118,2824,1964,0.695467,0.241837,1.39093,430,1.05594,1.51832,1,1,1
55,1982,1772,0.894046,0.399659,1.78809,105,0.578982,0.647597,1,1065,1
3,18,14,0.777778,0.302469,1.55556,2,0.521341,0.670296,1,23,23
60,1589,1381,0.8691,0.377667,1.7382,104,0.54143,0.622978,1,79,7
91,1559,1235,0.792174,0.31377,1.58435,162,0.557517,0.70378,1,36,15
42,1021,939,0.919687,0.422912,1.83937,41,0.324375,0.352702,1,1,1
139,3114,2374,0.762364,0.290599,1.52473,370,0.761959,0.999469,1,829,2
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,453,2
8,121,107,0.884298,0.390991,1.7686,7,0.419391,0.474264,1,2,2
2,31,29,0.935484,0.437565,1.87097,1,0.332193,0.355103,1,1,1
3,43,39,0.906977,0.411303,1.81395,2,0.40565,0.447255,1,1,1
2,21,19,0.904762,0.409297,1.80952,1,0.372461,0.411667,1,4989,1
49,1509,1403,0.929755,0.432222,1.85951,53,0.340246,0.365952,1,1,1
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,5,70
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,3,1
39,1112,1034,0.929856,0.432316,1.85971,39,0.328246,0.353007,1,712,1
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,35,26
66,1623,1113,0.685767,0.235138,1.37153,255,1.20341,1.75483,1,7,1
116,2235,1741,0.778971,0.303398,1.55794,247,0.635715,0.816096,1,1,1
100,1963,1503,0.765665,0.293121,1.53133,230,0.698421,0.912176,1,218,2
3,26,20,0.769231,0.295858,1.53846,3,0.698634,0.908225,2,1,1
929,29187,17341,0.594134,0.176498,1.18827,5923,1.42786,2.40326,1,35,10
161,6145,3831,0.623434,0.194335,1.24687,1157,1.89684,3.04256,1,1,1
312,10508,7316,0.696231,0.242369,1.39246,1596,1.27199,1.82696,1,1,1
4,35,29,0.828571,0.343265,1.65714,3,0.481911,0.581617,1,1,1
55,1547,1427,0.922431,0.425439,1.84486,60,0.342002,0.370762,1,604,2
3,25,21,0.84,0.3528,1.68,2,0.471151,0.560895,1,1,1
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,1,1
940,57543,34697,0.602975,0.18179,1.20595,11423,2.55297,4.23395,1,48,3
2,38,36,0.947368,0.448753,1.89474,1,0.314255,0.331714,1,21,32
3,35,31,0.885714,0.392245,1.77143,2,0.428366,0.483639,1,671,2
3,69,65,0.942029,0.443709,1.88406,2,0.361318,0.383553,1,288,3
69,1267,1089,0.859511,0.369379,1.71902,89,0.415664,0.483605,1,106,3
188,3551,2283,0.642917,0.206671,1.28583,634,0.949829,1.47737,1,3347,2
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,93,8
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,2,1
3,33,29,0.878788,0.386134,1.75758,2,0.435309,0.495352,1,3,1
5,116,108,0.931034,0.433413,1.86207,4,0.386812,0.415465,1,25,24
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,65,8
4,21,15,0.714286,0.255102,1.42857,3,0.558691,0.782168,1,235,2
1168,72883,36207,0.496783,0.123396,0.993565,18338,3.22877,6.49937,2,109,8
70,1354,1126,0.83161,0.345788,1.66322,114,0.519988,0.625279,1,2,1
8,221,207,0.936652,0.438658,1.8733,7,0.372919,0.398141,1,17,30
46,1399,1307,0.934239,0.436401,1.86848,46,0.317851,0.340225,1,2,2
775,32467,18235,0.561647,0.157724,1.12329,7116,2.03525,3.62371,1,59,7
106,2849,1993,0.699544,0.244681,1.39909,428,1.16872,1.67068,1,1,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,6,2
53,881,765,0.868331,0.377,1.73666,58,0.371533,0.42787,1,1,1
52,1252,1124,0.897764,0.40299,1.79553,64,0.397285,0.442527,1,1,3
3,50,46,0.92,0.4232,1.84,2,0.390418,0.424368,1,171,3
51,692,568,0.820809,0.336864,1.64162,62,0.427948,0.521373,1,1,1
44,1134,1028,0.906526,0.410894,1.81305,53,0.394287,0.434943,1,1,1
57,1481,1337,0.902768,0.407495,1.80554,72,0.398366,0.441271,1,1,1
53,848,740,0.872642,0.380752,1.74528,54,0.347866,0.398636,1,30,33
50,804,622,0.773632,0.299253,1.54726,91,0.626334,0.809603,1,1,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1,1
2423,268546,185928,0.692351,0.239675,1.3847,41309,3.14029,4.53569,3,1,1
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,1,1
641,15474,11694,0.755719,0.285556,1.51144,1890,0.703766,0.931253,1,790,2
4,86,74,0.860465,0.3702,1.72093,6,0.773388,0.898802,3,18,22
2,52,50,0.961538,0.462278,1.92308,1,0.289977,0.301576,1,1,1
846,45879,23597,0.514331,0.132268,1.02866,11141,2.82499,5.49255,1,2,2
5,113,105,0.929204,0.43171,1.85841,4,0.388934,0.418567,1,1851,1
141,2894,2190,0.756738,0.286326,1.51348,352,0.721175,0.953005,1,1,1
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,159,3
28,1018,964,0.946955,0.448362,1.89391,27,0.320555,0.338512,1,1,1
436,16522,12134,0.734415,0.269682,1.46883,2194,1.19298,1.6244,1,1,1
2,41,39,0.95122,0.452409,1.90244,1,0.308024,0.32382,1,42,11
93,1730,1338,0.77341,0.299082,1.54682,196,0.650813,0.841485,1,32,24
512,20194,12412,0.614638,0.18889,1.22928,3891,1.7652,2.87193,1,2,1
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091,1,3,2
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1507,1
80,920,646,0.702174,0.246524,1.40435,137,0.577716,0.822753,1,1,1
3,73,69,0.945205,0.446707,1.89041,2,0.356653,0.377328,1,121,5
1189,69791,42431,0.607972,0.184815,1.21594,13680,2.37529,3.90691,2,2826,1
345,7625,5929,0.777574,0.30231,1.55515,848,0.633123,0.814229,1,56,4
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,312,3
6,125,115,0.92,0.4232,1.84,5,0.396755,0.431256,1,1,1
56,1632,1468,0.89951,0.404559,1.79902,82,0.45574,0.506654,1,5706,1
64,2074,1898,0.91514,0.41874,1.83028,88,0.414529,0.452968,1,22,26
2,26,24,0.923077,0.426036,1.84615,1,0.349317,0.378427,1,76,12
85,1577,1249,0.79201,0.31364,1.58402,164,0.603298,0.76173,1,49,15
2,47,45,0.957447,0.458352,1.91489,1,0.297399,0.310617,1,2,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,905,2
4,63,57,0.904762,0.409297,1.80952,3,0.415241,0.458951,1,1,1
61,1615,1483,0.918266,0.421606,1.83653,66,0.337225,0.367241,1,48,5
68,2431,2257,0.928425,0.430986,1.85685,87,0.377858,0.406988,1,1,1
2,17,15,0.882353,0.389273,1.76471,1,0.39832,0.451429,1,1028,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,4,119
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,186,6
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,1,1
39,939,857,0.912673,0.416486,1.82535,41,0.353595,0.387427,1,1,1
580,38164,15848,0.41526,0.0862206,0.830521,11158,4.19889,10.1115,1,1,1
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,639,1
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,1,1
45,1088,984,0.904412,0.40898,1.80882,52,0.380489,0.420703,1,1,1
62,1924,1758,0.913721,0.417443,1.82744,83,0.407593,0.44608,1,1,1
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,258,2
3,121,117,0.966942,0.467489,1.93388,2,0.319536,0.33046,1,161,3
2,19,17,0.894737,0.400277,1.78947,1,0.384311,0.429524,1,25,27
3,86,82,0.953488,0.45457,1.90698,2,0.343728,0.360495,1,1359,1
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,610,1
54,2292,1946,0.84904,0.360435,1.69808,173,0.953369,1.12288,1,2237,1
643,33803,17539,0.518859,0.134607,1.03772,8132,2.79246,5.38192,1,3,2
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,10,47
1996,80247,39981,0.498224,0.124114,0.996448,20133,2.05664,4.12795,1,1,1
489,17682,10352,0.585454,0.171378,1.17091,3665,1.76452,3.01393,1,1,1
44,480,386,0.804167,0.323342,1.60833,47,0.398257,0.495241,1,81,5
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,1,1
2,48,46,0.958333,0.459201,1.91667,1,0.295824,0.308686,1,1,1
2,27,25,0.925926,0.428669,1.85185,1,0.345505,0.373145,1,1376,3
196,4789,3535,0.73815,0.272433,1.4763,627,0.869209,1.17755,1,1,1
4,36,30,0.833333,0.347222,1.66667,3,0.478255,0.573906,1,2,1
46,789,659,0.835234,0.348808,1.67047,65,0.487655,0.583854,1,1,1
118,1781,1297,0.728243,0.265169,1.45649,242,0.630854,0.866269,1,22,36
90,2576,2360,0.916149,0.419665,1.8323,108,0.351791,0.383989,1,3,221
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,2,1
251,5141,3465,0.673993,0.227134,1.34799,838,0.89963,1.33478,1,1,1
99,2082,1676,0.804995,0.324009,1.60999,203,0.617866,0.76754,1,17,20
3,80,76,0.95,0.45125,1.9,2,0.349317,0.367702,1,206,4
2,24,22,0.916667,0.420139,1.83333,1,0.357669,0.390185,1,22,32
2,22,20,0.909091,0.413223,1.81818,1,0.367181,0.403899,1,1,1
4,44,36,0.818182,0.334711,1.63636,4,0.604883,0.739301,1,548,1
2,14,12,0.857143,0.367347,1.71429,1,0.425137,0.495993,1,28,25
49,1722,1618,0.939605,0.441429,1.87921,52,0.327914,0.348992,1,432,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1287,1
201,3755,2691,0.716644,0.25679,1.43329,532,0.740411,1.03316,1,1,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1,1
2,22,20,0.909091,0.413223,1.81818,1,0.367181,0.403899,1,1,1
3,45,39,0.866667,0.375556,1.73333,3,0.60141,0.693935,2,274,2
131,4736,4242,0.895693,0.401133,1.79139,247,0.51299,0.57273,1,220,2
54,969,823,0.849329,0.36068,1.69866,73,0.452613,0.532906,1,557,1
59,966,816,0.84472,0.356776,1.68944,75,0.425797,0.504069,1,1,1
1000,79887,35579,0.445367,0.0991757,0.890733,22154,4.51894,10.1466,1,249,3
504,27960,15326,0.54814,0.150229,1.09628,6317,2.81875,5.14239,1,2,3
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,177,2
107,2033,1567,0.770782,0.297053,1.54156,233,0.658204,0.853943,1,1,1
51,1705,1601,0.939003,0.440863,1.87801,52,0.315475,0.335968,1,1,1
2734,217614,97500,0.448041,0.10037,0.896082,60057,4.1154,9.18532,3,30,31
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091,1,3,2
47,1675,1577,0.941493,0.443204,1.88299,49,0.323345,0.343439,1,1,1
59,858,690,0.804196,0.323365,1.60839,84,0.485253,0.603401,1,19,34
634,36378,17924,0.492715,0.121384,0.985431,9227,3.19099,6.47633,1,3,2
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,3465,1
97,4004,3122,0.77972,0.303982,1.55944,441,1.26197,1.6185,1,2668,1
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,1,1
35,1222,1126,0.92144,0.424526,1.84288,48,0.444198,0.482069,1,28,24
402,13269,9359,0.705328,0.248744,1.41066,1955,1.17956,1.67236,1,1,1
189,4590,3088,0.672767,0.226308,1.34553,751,1.0851,1.6129,1,2,1
2,19,17,0.894737,0.400277,1.78947,1,0.384311,0.429524,1,40,23
3,15,9,0.6,0.18,1.2,3,0.830482,1.38414,2,53,8
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,1,1
353,8844,5330,0.602668,0.181605,1.20534,1757,1.26114,2.09259,1,1,1
4526,281727,140361,0.498216,0.12411,0.996433,70683,2.86561,5.75174,5,27,22
94,1921,1245,0.6481,0.210017,1.2962,338,1.09501,1.68957,1,45,14
188,3885,2645,0.680824,0.23176,1.36165,620,0.918755,1.34948,1,673,1
48,1351,1251,0.925981,0.42872,1.85196,50,0.332697,0.359292,1,102,2
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,94,5
169,3880,2684,0.691753,0.239261,1.38351,598,0.985934,1.42527,1,498,2
2,30,28,0.933333,0.435556,1.86667,1,0.335264,0.359212,1,1,1
1391,105490,40374,0.382728,0.0732404,0.765456,32558,4.6596,12.1747,2,1,1
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,173,4
72,1323,1035,0.782313,0.306007,1.56463,144,0.640638,0.818902,1,1,1
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,3,1
92,1235,707,0.57247,0.163861,1.14494,264,0.928056,1.62114,1,165,5
2,26,24,0.923077,0.426036,1.84615,1,0.349317,0.378427,1,1,1
2,7,5,0.714286,0.255102,1.42857,1,0.553655,0.775117,1,408,2
9,61,17,0.278689,0.0388336,0.557377,22,1.36379,4.8936,2,1,2133
538,27203,16825,0.618498,0.19127,1.237,5189,2.17492,3.51646,1,2,1
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,2,1
2,25,23,0.92,0.4232,1.84,1,0.353364,0.384091,1,33,17
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,1,1
53,1599,1441,0.901188,0.40607,1.80238,79,0.465203,0.516211,1,25,24
57,1563,1423,0.910429,0.41444,1.82086,70,0.384464,0.422289,1,29,17
169,4457,2891,0.648643,0.210369,1.29729,783,1.26965,1.9574,1,1,1
46,779,667,0.856226,0.366561,1.71245,56,0.420938,0.49162,1,1,1
5,110,100,0.909091,0.413223,1.81818,5,0.48892,0.537812,1,3375,1
2,39,37,0.948718,0.450033,1.89744,1,0.312098,0.328968,1,1,1
514,20021,11891,0.593926,0.176374,1.18785,4065,1.83856,3.0956,1,1,1
3,12,6,0.5,0.125,1.0,3,0.897712,1.79542,2,155,3
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,1,1
562,14347,6613,0.460933,0.106229,0.921865,3867,1.65531,3.59122,1,1,1
2,45,43,0.955556,0.456543,1.91111,1,0.300705,0.314692,1,47,13
2,39,37,0.948718,0.450033,1.89744,1,0.312098,0.328968,1,1689,3
2,32,30,0.9375,0.439453,1.875,1,0.329269,0.351221,1,1,1
336,16448,11242,0.683487,0.233577,1.36697,2603,1.83747,2.68837,1,2,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,382,2
4,37,31,0.837838,0.350986,1.67568,3,0.474749,0.566635,1,18,19
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,2,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,314,3
2,54,52,0.962963,0.463649,1.92593,1,0.287296,0.298346,1,21,20
2,11,9,0.818182,0.334711,1.63636,1,0.463314,0.566273,1,1231,1
322,11216,7330,0.653531,0.213551,1.30706,1943,1.48996,2.27987,1,2,1
35,738,664,0.899729,0.404756,1.79946,37,0.368517,0.409586,1,75,2
3,31,27,0.870968,0.379292,1.74194,2,0.442924,0.508542,1,2,1
200,4902,3098,0.631987,0.199704,1.26397,902,1.22207,1.93369,1,179,2
1325,103629,41873,0.404066,0.0816348,0.808133,30878,4.64644,11.4992,2,1,1
42,909,823,0.905391,0.409866,1.81078,43,0.345994,0.382149,1,1,1
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,2,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,3,1
84,2457,1885,0.767196,0.294295,1.53439,286,1.00418,1.3089,1,1459,1
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,3,2
2,13,11,0.846154,0.357988,1.69231,1,0.436251,0.51557,1,2,1
3,17,13,0.764706,0.292388,1.52941,2,0.531093,0.694506,1,2,1
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,235,3
2,22,20,0.909091,0.413223,1.81818,1,0.367181,0.403899,1,14,34
85,1386,1116,0.805195,0.324169,1.61039,135,0.505473,0.627765,1,1,1
762,30052,19396,0.645415,0.20828,1.29083,5328,1.56148,2.41934,1,38,17
2,12,10,0.833333,0.347222,1.66667,1,0.448856,0.538627,1,2,1
54,1233,1109,0.899432,0.404489,1.79886,62,0.371411,0.412939,1,297,2
4,45,39,0.866667,0.375556,1.73333,3,0.451058,0.520451,1,2,2
867,32399,22911,0.707151,0.250032,1.4143,4744,1.2131,1.71547,1,1,1
2,18,16,0.888889,0.395062,1.77778,1,0.391006,0.439881,1,1,1
2,54,52,0.962963,0.463649,1.92593,1,0.287296,0.298346,1,2,2
57,1214,1086,0.894563,0.400122,1.78913,64,0.364007,0.40691,1,1,1
2,4,2,0.5,0.125,1.0,1,0.715338,1.43068,1,1,1
64,1526,1366,0.895151,0.400647,1.7903,80,0.392608,0.438594,1,169,4
3,14,10,0.714286,0.255102,1.42857,2,0.566849,0.793589,1,133,3
45,1386,1278,0.922078,0.425114,1.84416,54,0.381913,0.414187,1,3,2
3,36,32,0.888889,0.395062,1.77778,2,0.425115,0.478255,1,62,11
155,3202,2160,0.674578,0.227528,1.34916,521,0.958846,1.4214,1,74,7
351,11441,8237,0.719955,0.259167,1.43991,1602,1.12458,1.56201,1,113,2
42,502,404,0.804781,0.323836,1.60956,49,0.431848,0.536603,1,58,10
50,1295,1191,0.919691,0.422916,1.83938,52,0.334125,0.363302,1,15,45
351,13663,10223,0.748225,0.27992,1.49645,1720,1.18491,1.58363,1,675,1
2,51,49,0.960784,0.461553,1.92157,1,0.291375,0.303268,1,348,2
1162,64920,29990,0.461953,0.1067,0.923906,17465,3.12322,6.76089,1,1,1
2,20,18,0.9,0.405,1.8,1,0.378152,0.420169,1,24,15
45,1314,1202,0.914764,0.418397,1.82953,56,0.398998,0.436176,1,1,1
286,6785,4687,0.690789,0.238594,1.38158,1049,0.957255,1.38574,1,54,4
118,1811,943,0.520707,0.135568,1.04141,434,1.12885,2.16792,1,1,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,211,2
112,1623,1247,0.76833,0.295166,1.53666,188,0.522824,0.680468,1,1,1
2,8,6,0.75,0.28125,1.5,1,0.523976,0.698634,1,1,1
3,11,7,0.636364,0.202479,1.27273,2,0.617752,0.970754,1,160,3
2,33,31,0.939394,0.44123,1.87879,1,0.326482,0.347545,1,161,3
2,5,3,0.6,0.18,1.2,1,0.642549,1.07091,1,2133,1
38,1307,1225,0.937261,0.439229,1.87452,41,0.346193,0.369367,1,1,1
2,9,7,0.777778,0.302469,1.55556,1,0.5,0.642857,1,66,4
38,781,695,0.889885,0.395947,1.77977,43,0.391116,0.439513,1,23,23
2,44,42,0.954545,0.455579,1.90909,1,0.302441,0.316843,1,2,1
222,8070,6628,0.821314,0.337278,1.64263,721,0.831279,1.01213,1,1,1
2,19,17,0.894737,0.400277,1.78947,1,0.384311,0.429524,1,84,16
133,3904,3264,0.836066,0.349503,1.67213,320,0.669897,0.801249,1,1569,2
157,4329,3495,0.807346,0.325904,1.61469,417,0.730389,0.904679,1,34,3
2,6,4,0.666667,0.222222,1.33333,1,0.591647,0.887471,1,71,9
110,3136,2410,0.768495,0.295292,1.53699,363,0.943797,1.22811,1,2,1
5,189,181,0.957672,0.458568,1.91534,4,0.351069,0.366586,1,135,2
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,1,1
70,2268,2094,0.92328,0.426223,1.84656,87,0.370357,0.401132,1,2,2
2,26,24,0.923077,0.426036,1.84615,1,0.349317,0.378427,1,116,3
184,4688,3320,0.708191,0.250767,1.41638,684,1.01262,1.42986,1,153,3
75,971,715,0.736354,0.271109,1.47271,128,0.571237,0.775764,1,51,1
2,33,31,0.939394,0.44123,1.87879,1,0.326482,0.347545,1,23,4
38,552,448,0.811594,0.329343,1.62319,52,0.498928,0.61475,1,1000,1
79,1405,1185,0.843416,0.355676,1.68683,110,0.442316,0.524434,1,199,3
2,38,36,0.947368,0.448753,1.89474,1,0.314255,0.331714,1,1,1
97,1735,1355,0.78098,0.304965,1.56196,190,0.60464,0.774208,1,2,1
674,28077,13863,0.493749,0.121894,0.987499,7107,2.37042,4.80086,1,1,1
49,1813,1695,0.934915,0.437033,1.86983,59,0.369505,0.395228,1,796,1
2,10,8,0.8,0.32,1.6,1,0.480126,0.600158,1,60,3
68,708,316,0.446328,0.0996042,0.892655,196,1.01112,2.26543,1,43,11
56,1063,953,0.896519,0.401873,1.79304,55,0.324467,0.361919,1,635,2
